"","EventID","ProjectID","Project_Name","LocationID","Site_Name","ISO_Country","Order","Family","Seabird_Name","Sci_Name","SpeciesAutoID","IUCNstat","Social_Attraction","SA_Status","Social_Attraction_Start","Social_Attraction_End","Translocation","Trans_Stat","Translocation_Start","Translocation_End","SA_Implementation","Trans_Implementation","Visitation_PreOperation","Visitation_Operation","Visitation_Yr1_SinceOperation","Breeding_PreOpCat","Breeding_PostOpCat","Breeding_Yr1","Breeding_YrLast","Breeding_Data_Yr","Stimuli_Attraction","Visitation_Translocation","Breeding_Translocated","Family_Common","Reintroductions","method","method_simpl","AllStartYr","AllEndYr","Allduration","SA_duration","Trans_duration","TimeSinceStart","stat_all","Latitude","Longitude","ISO3","Artificial_Location","Island_Mainland","Sensitive","Grouped_Sites","Invasive_Animals","Invasive_Animal_Management","Problematic_Native_Animals","Problematic_Native_Animal_Management","Lead_Organization","Primary_Justification","JustSimple","Legal_Mandate","Community_Engagement","Research","Restore_Ecosystem_Function","Species_Conservation","Other","Unknown","Justification_Other","Threat_Reduction_Justification_Primary","Threat_Reduction_Justification_Secondary","Project_Goal","Number_Target_Species","Data_Quality","References"
"623",769,325,"NOF Tern Rafts",534,"Mandal Tern Rafts","NO","Charadriiformes","Laridae","Common Tern","Sterna hirundo",664,"LC",TRUE,"Ongoing",2020,NA,FALSE,"None",NA,NA,"Achieved",NA,"No","Unknown",NA,"0","Unknown",NA,NA,NA,"Unknown",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2020,2021,1,1,NA,1,"Ongoing",58.027893,7.458448,"NOR","Yes","Mainland",FALSE,FALSE,"Yes","Unknown","Yes","Ongoing","Norsk Ornitologisk Forening (Norway Ornithological Society); Nature Union","Species Conservation","Active Restoration",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Invasive Species","Human-Wildlife Conflict","Rebuild tern populations in Sørlandet by establishing a predator-proof colonies; population has dropped from 50 pairs in 2010 to <10 pairs recently;",2,3,"Fauna. 2020. Bygger nye boliger til denne skapningen (Building new homes for this creature). ; Helberg, M. 2020. Vil redde ternene med minkfrie spesialflåter (Will save the terns with mink-free special rafts). Norsk Ornitologisk Forening"
"624",775,327,"Gateshead Kittiwake Tower",536,"Gateshead Kittiwake Tower Local Nature Reserve","GB","Charadriiformes","Laridae","Black-legged Kittiwake","Rissa tridactyla",655,"VU",TRUE,"Complete",1998,1998,FALSE,"None",NA,NA,"Achieved",NA,"No","Yes",1998,"0",">1000",1998,2021,2021,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",1998,1998,0,0,NA,23,"Complete",54.966256,-1.584069,"GBR","Yes","Mainland",FALSE,TRUE,"No","None","Yes","None","Gateshead Council","Species Conservation","Active Restoration",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Human-Wildlife Conflict","Habitat Loss","Provide nesting space for black-legged kittiwakes displaced by conversion of Baltic Flour Mill into Arts Centre",1,1,"Gateshead Council. 2021. The Kittiwake Tower Local Nature Reserve. ; Tyne Kittiwake Partnership. 2021. Thursday, 12 August 2021. The Tyne Kittiwakes have done extremely well in 2021 with more pairs / nests (AON) and chicks than ever!. Twitter; Shield, P. 2021, Personal Communication; Rickeard, A. 2021. The Tyne Kittiwake Diary. Kittiwakes upon the Tyne; Rickeard, A. 2012. Ringing report for the Gateshead Kittiwake Tower – 2003-2012. ; Turner, D. 2010. Counts and breeding success of Black-legged Kittiwakes Rissa tridactyla nesting on man-made structures along the River Tyne, northeast England, 1994-2009. Seabird"
"625",776,328,"California Least Tern and Snowy Plover Recovery at Eden Landing Ecological Reserve",537,"Eden Landing (Pond 14)","US","Charadriiformes","Laridae","Least Tern","Sternula antillarum",671,"LC",TRUE,"Ongoing",2020,NA,FALSE,"None",NA,NA,"Achieved",NA,"Yes","Yes",2020,"11 - 50","1 - 10",2020,2020,2020,"Unknown",NA,NA,"Gulls & Terns","Reinforcement","Social_Attraction","Social Attraction",2020,2021,1,1,NA,1,"Ongoing",37.607947,-122.122417,"USA","Yes","Mainland",FALSE,FALSE,"No","None","Yes","Complete","San Francisco Bay Bird Observatory","Species Conservation","Active Restoration",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Unknown","improve LETE breeding success at Eden Landing Ecological Reserve",1,1,"Wang&Pearl, Y. 2021, Personal Communication; Pearl, B. 2020. The Latest on Least Terns. San Francisco Bay Bird Observatory; Pearl, B. 2019. California Least Tern Breeding at Eden Landing Ecological Reserve 2019 Report. San Francisco Bay Bird Observatory; Schubal, S. 2019. Social Attraction Tools Database."
"626",777,104,"Balearic Shearwater Action Plan",538,"Formentera","ES","Procellariiformes","Procellariidae","Balearic Shearwater","Puffinus mauretanicus",862,"CR",TRUE,"Complete",1997,2000,FALSE,"None",NA,NA,"Achieved",NA,"No","Yes",NA,"0","0",NA,NA,2000,"Yes",NA,NA,"Shearwaters & Petrels","Reintroduction","Social_Attraction","Social Attraction",1997,2000,3,3,NA,24,"Complete",38.724135,1.390966,"ESP","No","Island",FALSE,FALSE,"Yes","Ongoing","Unknown","Unknown","Ministry of Environnement; Cabrera National Park SEO/BirdLife","Species Conservation","Active Restoration",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Invasive Species","Human-Wildlife Conflict","ensure the viability of existing colonies, as well as to increase their number and the distribution range by carrying out reintroductions to potentially favourable sites.",1,3,"Oro, D. 2021, Personal Communication; Terrassa, J. 2000. Puffinus Baleares - Recovery plan of Puffinus p.mauretanicus in SPA's. LIFE97 NAT/E/004147. European Comission"
"627",779,329,"Kiyovo Black-Headed Gull Recovery",539,"Kiyovo Lake","RU","Charadriiformes","Laridae","Black-headed Gull","Larus ridibundus",643,"LC",TRUE,"Complete",2011,2015,FALSE,"None",NA,NA,"Achieved",NA,"No","Yes",2011,"0",">1000",2013,2020,2020,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2011,2015,4,4,NA,10,"Complete",56.015247,37.49367,"RUS","Yes","Island",FALSE,TRUE,"Yes","Ongoing","Unknown","Unknown","Russian Academy of Sciences","Research","Research",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Pollution/Lights","Recover historical colony whose decline was largely caused by the liquidation and feeding of a landfill and garbage dump into Kiyovo Lake; rotation of nesting island",1,1,"Unknown. 2021. Nature Monument of Federal Importance: Lake Kiyovo and its basin. Instagram; Kharitonov, S. 2021, Personal Communication; Kharitonov, S. 2016. RECOVERY OF THE DISAPPEARED COLONY OF GULLS (LARUS RIDIBUNDUS) (CHARADRIIFORMES, AVES): ROLE OF STIMULI IN THE FORMATION OF THE COLONIES OF BIRDS. Povolzhskiy Journal of Ecology"
"628",782,330,"Caspian Tern Agua Vista Social Attraction",540,"Agua Vista Park/Pier 64","US","Charadriiformes","Laridae","Caspian Tern","Hydroprogne caspia",657,"LC",TRUE,"Ongoing",2017,NA,FALSE,"None",NA,NA,"Achieved",NA,"No","No",NA,"0","0",NA,NA,2021,"No",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2017,2021,4,4,NA,4,"Ongoing",37.766887,-122.383969,"USA","Yes","Island",FALSE,FALSE,"No","None","No","None","Golden Gate Audubon Society;Port of San Francisco","Species Conservation","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Climate Change","Unknown","Attract CATE to nest using social attraction",1,1,"Weeden, N. 2021, Personal Communication; Schubal, S. 2019. Social Attraction Tools Database. ; Golden Gate Audubon Society. 2018. Golden Gate Audubon Society 2018 Annual Report. Golden Gate Audubon Society"
"629",783,331,"Caspian Tern Stenarna Project",541,"Stenarna","SE","Charadriiformes","Laridae","Caspian Tern","Hydroprogne caspia",657,"LC",TRUE,"Unknown",2007,NA,FALSE,"None",NA,NA,"Achieved",NA,"No","Unknown",NA,"0","Unknown",NA,NA,NA,"Unknown",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2007,NA,NA,NA,NA,14,"Unknown",58.774554,18.038592,"SWE","No","Island",FALSE,FALSE,"Yes","Ongoing","Unknown","Unknown","Levande Skärgårdsnatur; Skärgårds stiftelsen i Stockholms län","Species Conservation","Active Restoration",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Invasive Species","Habitat Loss","short-term: recover colonies lost in 1970s; 800 breeding pairs 10 colonies 50 solitary pairs by 2011; long-term: joint international action program for success of Baltic Sea population",1,3,"Skärgårdsstiftelsen. 2009. Levande skärgårdsnatur 2009-med rapporter från 2008. Skärgårdsstiftelsen i Stockholms län; Staav, R. 2007. Åtgärdsprogram För Skräntärna 2007-2011 (Tern Action Programme 2007-2011). Naturvårdsverket"
"630",789,332,"Sandwich Tern Landgren's Holme Project",542,"Landgren's Holme","SE","Charadriiformes","Laridae","Sandwich Tern","Thalasseus sandvicensis",565,"LC",TRUE,"Ongoing",2018,NA,FALSE,"None",NA,NA,"Achieved",NA,"Yes","Yes",2018,"0","101 - 500",2018,2021,2021,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2018,2021,3,3,NA,3,"Ongoing",55.412742,12.837015,"SWE","No","Island",FALSE,FALSE,"Yes","Ongoing","Yes","Ongoing","Skåne Ornithological Society; Falsterbo Bird Station","Species Conservation","Active Restoration",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Human-Wildlife Conflict","Experimental use of decoys to reintroduce sandwich terns to Landgren's Islet, Falsterbo, Sweden after 70 years of absence",1,1,"Kristersson, M. 2021, Personal Communication; Kristersson, M. 2020. Las Dagboken: Landgrens holme (Read the diary: Landgren's Holme). FALSTERBO FÅGELSTATION; Kristersson, M. 2019. 18 April 2019: Full activity at Landgrens holme. FALSTERBO FÅGELSTATION; Carlsson, P. 2019. (Kent's tern nests again on Falsterbonäset). SVT; Falsterbo Fågelstation. 2018. Kentska tärnans återkomst till Falsterbo. Skånes Ornitologiska Forening (Skånes Ornithological Society)"
"631",792,333,"Sandön Tern Attraction",543,"Sandön","SE","Charadriiformes","Laridae","Black-headed Gull","Larus ridibundus",643,"LC",TRUE,"Unknown",2020,NA,FALSE,"None",NA,NA,"Achieved",NA,"Unknown","Unknown",NA,"Unknown","Unknown",NA,NA,NA,"Unknown",NA,NA,"Gulls & Terns","Unknown","Social_Attraction","Social Attraction",2020,NA,NA,NA,NA,1,"Unknown",56.222378,12.781972,"SWE","No","Mainland",FALSE,FALSE,"No","None","Yes","Ongoing","Kullabygdens Ornithological Society","Species Conservation","Active Restoration",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Human-Wildlife Conflict","restore breeding population of Sandwich tern, little tern, and black-headed gulls on Sand Island",3,3,"Söderqvist, K. 2020. Vad händer på Sandön? (What's happening on Sand Island?). Kullabygdens Ornithological Society"
"632",791,333,"Sandön Tern Attraction",543,"Sandön","SE","Charadriiformes","Laridae","Little Tern","Sternula albifrons",669,"LC",TRUE,"Unknown",2020,NA,FALSE,"None",NA,NA,"Achieved",NA,"Unknown","Unknown",NA,"Unknown","Unknown",NA,NA,NA,"Unknown",NA,NA,"Gulls & Terns","Unknown","Social_Attraction","Social Attraction",2020,NA,NA,NA,NA,1,"Unknown",56.222378,12.781972,"SWE","No","Mainland",FALSE,FALSE,"No","None","Yes","Ongoing","Kullabygdens Ornithological Society","Species Conservation","Active Restoration",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Human-Wildlife Conflict","restore breeding population of Sandwich tern, little tern, and black-headed gulls on Sand Island",3,3,"Söderqvist, K. 2020. Vad händer på Sandön? (What's happening on Sand Island?). Kullabygdens Ornithological Society"
"633",790,333,"Sandön Tern Attraction",543,"Sandön","SE","Charadriiformes","Laridae","Sandwich Tern","Thalasseus sandvicensis",565,"LC",TRUE,"Unknown",2020,NA,FALSE,"None",NA,NA,"Achieved",NA,"Unknown","Unknown",NA,"Unknown","Unknown",NA,NA,NA,"Unknown",NA,NA,"Gulls & Terns","Unknown","Social_Attraction","Social Attraction",2020,NA,NA,NA,NA,1,"Unknown",56.222378,12.781972,"SWE","No","Mainland",FALSE,FALSE,"No","None","Yes","Ongoing","Kullabygdens Ornithological Society","Species Conservation","Active Restoration",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Human-Wildlife Conflict","restore breeding population of Sandwich tern, little tern, and black-headed gulls on Sand Island",3,3,"Söderqvist, K. 2020. Vad händer på Sandön? (What's happening on Sand Island?). Kullabygdens Ornithological Society"
"634",796,334,"Måkläppen Tern Colony Recovery",544,"Måkläppen","SE","Charadriiformes","Laridae","Little Tern","Sternula albifrons",669,"LC",TRUE,"Ongoing",2018,NA,FALSE,"None",NA,NA,"Partially Achieved",NA,"Yes","Yes",2018,"0","1 - 10",2021,2021,2021,"No",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2018,2021,3,3,NA,3,"Ongoing",55.356818,12.812531,"SWE","No","Island",FALSE,FALSE,"Yes","Ongoing","Yes","Ongoing","Måkläppsföreningen","Species Conservation","Active Restoration",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"Invasive Species","Habitat Loss","Attract breeding terns to the Peninsula; increase breeding of other species",2,1,"Kristersson, M. 2021, Personal Communication; Måkläppsforeningen. 2018. Inventering av häckfåglar. Måkläppsforeningen"
"635",794,334,"Måkläppen Tern Colony Recovery",544,"Måkläppen","SE","Charadriiformes","Laridae","Arctic Tern","Sterna paradisaea",566,"LC",TRUE,"Ongoing",2018,NA,FALSE,"None",NA,NA,"Partially Achieved",NA,"Yes","No",NA,"0","0",NA,NA,2021,"No",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2018,2021,3,3,NA,3,"Ongoing",55.356818,12.812531,"SWE","No","Island",FALSE,FALSE,"Yes","Ongoing","Yes","Ongoing","Måkläppsföreningen","Species Conservation","Active Restoration",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"Invasive Species","Habitat Loss","Attract breeding terns to the Peninsula; increase breeding of other species",2,1,"Kristersson, M. 2021, Personal Communication; Måkläppsforeningen. 2018. Inventering av häckfåglar. Måkläppsforeningen"
"636",797,335,"Keeyask Generation Project",545,"William Smith Island","CA","Charadriiformes","Laridae","Ring-billed Gull","Larus delawarensis",629,"LC",TRUE,"Complete",2015,2018,FALSE,"None",NA,NA,"Partially Achieved",NA,"No","Yes",2015,"0","0",NA,NA,2018,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2015,2018,3,3,NA,6,"Complete",56.339004,-95.238505,"CAN","No","Island",FALSE,FALSE,"No","None","Yes","None","Keeyask Hydropower Limited Partnership","Legal Mandate","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Human-Wildlife Conflict","Habitat Loss","offset loss of colonial waterbird nesting habitat at Gull Rapids with construction of hydroelectric generating station",3,1,"Boone, R. 2021, Personal Communication; Wildlife Resource Consulting Services MB Inc.. 2019. Colonial Waterbird Habitat Enhancement 2018. Manitoba Hydro; Wildlife Resource Consulting Services MB Inc.. 2018. Colonial Waterbird Habitat Enhancement Monitoring Report 2017. Manitoba Hydro; Wildlife Resource Consulting Services MB Inc.. 2017. Colonial Waterbird Habitat Enhancement Monitoring Report. Manitoba Hydro; Wildlife Resource Consulting Services MB Inc.. 2016. Colonial Waterbird Habitat Enhancement Monitoring Report. Manitoba Hydro"
"637",798,335,"Keeyask Generation Project",546,"Gull Lake platform A","CA","Charadriiformes","Laridae","Common Tern","Sterna hirundo",664,"LC",TRUE,"Complete",2015,2017,FALSE,"None",NA,NA,"Partially Achieved",NA,"No","Yes",2015,"0","0",2015,2017,2021,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2015,2017,2,2,NA,6,"Complete",56.346585,-95.288388,"CAN","Yes","Island",FALSE,FALSE,"No","None","No","None","Keeyask Hydropower Limited Partnership","Legal Mandate","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Human-Wildlife Conflict","Habitat Loss","offset loss of colonial waterbird nesting habitat at Gull Rapids with construction of hydroelectric generating station",3,1,"Boone, R. 2021, Personal Communication; Wildlife Resource Consulting Services MB Inc.. 2019. Colonial Waterbird Habitat Enhancement 2018. Manitoba Hydro; Wildlife Resource Consulting Services MB Inc.. 2018. Colonial Waterbird Habitat Enhancement Monitoring Report 2017. Manitoba Hydro; Wildlife Resource Consulting Services MB Inc.. 2017. Colonial Waterbird Habitat Enhancement Monitoring Report. Manitoba Hydro; Wildlife Resource Consulting Services MB Inc.. 2016. Colonial Waterbird Habitat Enhancement Monitoring Report. Manitoba Hydro"
"638",1073,335,"Keeyask Generation Project",547,"Gull Lake platform B","CA","Charadriiformes","Laridae","Ring-billed Gull","Larus delawarensis",629,"LC",TRUE,"Complete",2015,2016,FALSE,"None",NA,NA,"Achieved",NA,"No","No",NA,"0","0",NA,NA,2021,"No",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2015,2016,1,1,NA,6,"Complete",56.345807,-95.287644,"CAN","Yes","Island",FALSE,FALSE,"No","None","No","None","Keeyask Hydropower Limited Partnership","Legal Mandate","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Human-Wildlife Conflict","Habitat Loss","offset loss of colonial waterbird nesting habitat at Gull Rapids with construction of hydroelectric generating station",3,1,"Boone, R. 2021, Personal Communication; Wildlife Resource Consulting Services MB Inc.. 2019. Colonial Waterbird Habitat Enhancement 2018. Manitoba Hydro; Wildlife Resource Consulting Services MB Inc.. 2018. Colonial Waterbird Habitat Enhancement Monitoring Report 2017. Manitoba Hydro; Wildlife Resource Consulting Services MB Inc.. 2017. Colonial Waterbird Habitat Enhancement Monitoring Report. Manitoba Hydro; Wildlife Resource Consulting Services MB Inc.. 2016. Colonial Waterbird Habitat Enhancement Monitoring Report. Manitoba Hydro"
"639",1074,335,"Keeyask Generation Project",547,"Gull Lake platform B","CA","Charadriiformes","Laridae","European Herring Gull","Larus argentatus",893,"LC",TRUE,"Complete",2015,2016,FALSE,"None",NA,NA,"Achieved",NA,"No","No",NA,"0","0",NA,NA,2021,"No",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2015,2016,1,1,NA,6,"Complete",56.345807,-95.287644,"CAN","Yes","Island",FALSE,FALSE,"No","None","No","None","Keeyask Hydropower Limited Partnership","Legal Mandate","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Human-Wildlife Conflict","Habitat Loss","offset loss of colonial waterbird nesting habitat at Gull Rapids with construction of hydroelectric generating station",3,1,"Boone, R. 2021, Personal Communication; Wildlife Resource Consulting Services MB Inc.. 2019. Colonial Waterbird Habitat Enhancement 2018. Manitoba Hydro; Wildlife Resource Consulting Services MB Inc.. 2018. Colonial Waterbird Habitat Enhancement Monitoring Report 2017. Manitoba Hydro; Wildlife Resource Consulting Services MB Inc.. 2017. Colonial Waterbird Habitat Enhancement Monitoring Report. Manitoba Hydro; Wildlife Resource Consulting Services MB Inc.. 2016. Colonial Waterbird Habitat Enhancement Monitoring Report. Manitoba Hydro"
"640",799,335,"Keeyask Generation Project",547,"Gull Lake platform B","CA","Charadriiformes","Laridae","Common Tern","Sterna hirundo",664,"LC",TRUE,"Complete",2015,2016,FALSE,"None",NA,NA,"Achieved",NA,"No","Yes",2015,"0","0",NA,NA,2021,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2015,2016,1,1,NA,6,"Complete",56.345807,-95.287644,"CAN","Yes","Island",FALSE,FALSE,"No","None","No","None","Keeyask Hydropower Limited Partnership","Legal Mandate","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Human-Wildlife Conflict","Habitat Loss","offset loss of colonial waterbird nesting habitat at Gull Rapids with construction of hydroelectric generating station",3,1,"Boone, R. 2021, Personal Communication; Wildlife Resource Consulting Services MB Inc.. 2019. Colonial Waterbird Habitat Enhancement 2018. Manitoba Hydro; Wildlife Resource Consulting Services MB Inc.. 2018. Colonial Waterbird Habitat Enhancement Monitoring Report 2017. Manitoba Hydro; Wildlife Resource Consulting Services MB Inc.. 2017. Colonial Waterbird Habitat Enhancement Monitoring Report. Manitoba Hydro; Wildlife Resource Consulting Services MB Inc.. 2016. Colonial Waterbird Habitat Enhancement Monitoring Report. Manitoba Hydro"
"641",617,263,"Lindisfarne NNR Little Tern Recovery",548,"Old Law","GB","Charadriiformes","Laridae","Little Tern","Sternula albifrons",669,"LC",TRUE,"Complete",2004,2006,FALSE,"None",NA,NA,"Achieved",NA,"Unknown","Yes",2004,"0","11 - 50",2004,2006,2006,"Unknown",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2004,2006,2,2,NA,17,"Complete",55.652865,-1.78794,"GBR","No","Mainland",FALSE,FALSE,"Yes","Ongoing","Yes","Ongoing","Natural England","Species Conservation","Active Restoration",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Climate Change","Human-Wildlife Conflict","protect and restore existing breeding colony",1,2,"Craggs, A. 2021, Personal Communication; Lindisfarne NNR. 2020. Merry Christmas!- A festive update from Lindisfarne National Nature Reserve. Natural England Lindisfarne National Nature Reserve; LIFE+ Little Tern Project. 2018. Technical Note 6: Decoys and Lures. Little Tern Recovery Project; Lindisfarne NNR. 2013. 19th Mar: Little Terns at Holy Island and Lowick First Schools. Natural England Lindisfarne National Nature Reserve"
"642",618,263,"Lindisfarne NNR Little Tern Recovery",549,"Holy Island North Shore","GB","Charadriiformes","Laridae","Little Tern","Sternula albifrons",669,"LC",TRUE,"Complete",2013,2014,FALSE,"None",NA,NA,"Achieved",NA,"Yes","Unknown",NA,"Breeding - Size Unknown","Unknown",NA,NA,2020,"No",NA,NA,"Gulls & Terns","Reinforcement","Social_Attraction","Social Attraction",2013,2014,1,1,NA,8,"Complete",55.685665,-1.7918,"GBR","No","Island",FALSE,FALSE,"No","None","Yes","None","Natural England","Species Conservation","Active Restoration",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Climate Change","Human-Wildlife Conflict","protect and restore existing breeding colony",1,3,"Lindisfarne NNR. 2020. Merry Christmas!- A festive update from Lindisfarne National Nature Reserve. Natural England Lindisfarne National Nature Reserve; Lindisfarne NNR. 2014. 22nd May: Litle tern decoys repainted. Natural England Lindisfarne National Nature Reserve; Lindisfarne NNR. 2013. 5th July - A special post from our placement student this week. Natural England Lindisfarne National Nature Reserve; Lindisfarne NNR. 2013. 19th Mar: Little Terns at Holy Island and Lowick First Schools. Natural England Lindisfarne National Nature Reserve"
"643",800,301,"Magnificent Frigatebird Key West National Wildlife Refuge Social Attraction Pilot Project",550,"Little Mullet Key","US","Suliformes","Fregatidae","Magnificent Frigatebird","Fregata magnificens",727,"LC",TRUE,"Incomplete",2016,2017,FALSE,"None",NA,NA,"Partially Achieved",NA,"Yes","Unknown",NA,"0","0",NA,NA,2021,"Unknown",NA,NA,"Frigatebirds","Reintroduction","Social_Attraction","Social Attraction",2016,2017,1,1,NA,5,"Incomplete",24.581745,-81.950218,"USA","No","Island",FALSE,TRUE,"No","None","No","None","USFWS;Avian Research and Conservation Institute","Species Conservation","Active Restoration",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"Human-Wildlife Conflict","Climate Change","reestablish MAFR within select islands of Key West National Wildlife Refuge through social attraction and monitoring study",1,1,"Watts, K. 2021, Personal Communication; Spear, K. 2017. Magnificent frigate bird may face bleak future. Orlando Sentinel; Watts, K. 2016. Bird species of Special Concern Florida Keys NWR Complex. USFWS; Watts, T. 2016. Luring magnificent frigatebirds back to Key West National Wildlife Refuge. USFWS"
"644",358,344,"California Least Tern Restoration at the former Naval Training Center",551,"Naval Training Center (former)","US","Charadriiformes","Laridae","Least Tern","Sternula antillarum",671,"LC",TRUE,"Complete",1993,1995,FALSE,"None",NA,NA,"Achieved",NA,"Unknown","Yes",1993,"0","0",1993,1995,1999,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",1993,1995,2,2,NA,28,"Complete",32.734496,-117.206235,"USA","Yes","Mainland",FALSE,FALSE,"Yes","None","Yes","None","Navy;USFWS","Species Conservation","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Invasive Species","Restore LETE",1,2,"Patton, R. 2021, Personal Communication; Patton, R. 2019. THE STATUS OF THE CALIFORNIA LEAST TERN AT SAN DIEGO UNIFIED PORT DISTRICT PROPERTIES IN 2019. San Diego Unified Port District; Patton, R. 2018. THE STATUS OF THE CALIFORNIA LEAST TERN AT SAN DIEGO UNIFIED PORT DISTRICT PROPERTIES IN 2018. San Diego Unified Port District; Patton, R. 2017. THE STATUS OF THE CALIFORNIA LEAST TERN AT SAN DIEGO UNIFIED PORT DISTRICT PROPERTIES IN 2017. San Diego Unitied Port District; Frost, N. 2017. California Least Tern Breeding Survey 2016 Season. California Department of Fish and Wildlife; Frost, N. 2016. California Least Tern Breeding Survey 2015 Season. California Department of Fish and Wildlife; Frost, N. 2015. California Least Tern Breeding Survey 2014 Season. California Department of Fish and Wildlife; Frost, N. 2014. California Least Tern Breeding Survey 2013 Season. California Department of Fish and Wildlife; Frost, N. 2013. California Least Tern Breeding Survey 2012 Season. California Department of Fish and Wildlife; Marschalek, D. 2012. California Least Tern Breeding Survey 2011 Season. California Department of Fish and Game; Marschalek, D. 2011. California Least Tern Breeding Survey 2010 Season. California Department of Fish and Game; Marschalek, D. 2010. California Least Tern Breeding Survey 2009 Season. California Department of Fish and Game; Marschalek, D. 2009. California Least Tern Breeding Survey 2008 Season. California Department of Fish and Game; Marschalek, D. 2008. California Least Tern Breeding Survey 2007 Season. California Department of Fish and Game; Marschalek, D. 2007. California Least Tern Breeding Survey 2006 Season. California Department of Fish and Game; Marschalek, D. 2006. California Least Tern Breeding Survey 2005 Season. California Department of Fish and Game; Marschalek, D. 2005. California Least Tern Breeding Survey 2004 Season. California Department of Fish and Game; Patton, R. 2001. California Least Tern Breeding Survey 2000 Season. California Department of Fish and Game; Keane, K. 1999. California Least Tern Breeding Survey 1998 Season. California Department of Fish and Game; Keane, K. 1998. California Least Tern Breeding Survey 1997 Season. California Department of Fish and Game; Caffrey, C. 1998. California Least Tern Breeding Survey 1996 Season. California Department of Fish and Game; Caffrey, C. 1997. California Least Tern Breeding Survey 1995 Season. California Department of Fish and Wildlife; Caffrey, C. 1995. California Least Tern Breeding Survey 1994 Season. California Department of Fish and Game; Caffrey, C. 1994. California Least Tern Breeding Survey 1993 Season. California Department of Fish and Game; Caffrey, C. 1993. California Least Tern Breeding Survey 1992 Season. California Department of Fish and Game; Johnston, S. 1992. California Least Tern Breeding Survey 1991 Season. California Department of Fish and Game"
